"date","series_id","value","realtime_start","realtime_end"
1955-04-01,"CES3200000006",5299,2025-05-14,2025-05-14
1955-05-01,"CES3200000006",5311,2025-05-14,2025-05-14
1955-06-01,"CES3200000006",5331,2025-05-14,2025-05-14
1955-07-01,"CES3200000006",5316,2025-05-14,2025-05-14
1955-08-01,"CES3200000006",5336,2025-05-14,2025-05-14
1955-09-01,"CES3200000006",5310,2025-05-14,2025-05-14
1955-10-01,"CES3200000006",5351,2025-05-14,2025-05-14
1955-11-01,"CES3200000006",5380,2025-05-14,2025-05-14
1955-12-01,"CES3200000006",5381,2025-05-14,2025-05-14
1956-01-01,"CES3200000006",5381,2025-05-14,2025-05-14
1956-02-01,"CES3200000006",5389,2025-05-14,2025-05-14
1956-03-01,"CES3200000006",5373,2025-05-14,2025-05-14
1956-04-01,"CES3200000006",5367,2025-05-14,2025-05-14
1956-05-01,"CES3200000006",5365,2025-05-14,2025-05-14
1956-06-01,"CES3200000006",5342,2025-05-14,2025-05-14
1956-07-01,"CES3200000006",5298,2025-05-14,2025-05-14
1956-08-01,"CES3200000006",5325,2025-05-14,2025-05-14
1956-09-01,"CES3200000006",5309,2025-05-14,2025-05-14
1956-10-01,"CES3200000006",5319,2025-05-14,2025-05-14
1956-11-01,"CES3200000006",5286,2025-05-14,2025-05-14
1956-12-01,"CES3200000006",5294,2025-05-14,2025-05-14
1957-01-01,"CES3200000006",5289,2025-05-14,2025-05-14
1957-02-01,"CES3200000006",5277,2025-05-14,2025-05-14
1957-03-01,"CES3200000006",5280,2025-05-14,2025-05-14
1957-04-01,"CES3200000006",5270,2025-05-14,2025-05-14
1957-05-01,"CES3200000006",5254,2025-05-14,2025-05-14
1957-06-01,"CES3200000006",5234,2025-05-14,2025-05-14
1957-07-01,"CES3200000006",5230,2025-05-14,2025-05-14
1957-08-01,"CES3200000006",5207,2025-05-14,2025-05-14
1957-09-01,"CES3200000006",5200,2025-05-14,2025-05-14
1957-10-01,"CES3200000006",5175,2025-05-14,2025-05-14
1957-11-01,"CES3200000006",5161,2025-05-14,2025-05-14
1957-12-01,"CES3200000006",5146,2025-05-14,2025-05-14
1958-01-01,"CES3200000006",5130,2025-05-14,2025-05-14
1958-02-01,"CES3200000006",5091,2025-05-14,2025-05-14
1958-03-01,"CES3200000006",5019,2025-05-14,2025-05-14
